item_id_A,item_id_B
2272528,99658
2112569,102965
2271166,950780
2260851,90155
1948108,112832
2230949,111826
2204688,111984
284508,954475
2208131,106474
284655,951799
2272778,91240
2214559,950828
366154,1476633
2252098,2028216
378955,113555
2204720,109677
2121457,99124
2273379,91026
2110797,1859861
2087066,958105
2053396,104280
2260746,91240
2260771,1083604
363132,98725
2132072,2130404
2078901,101669
2260794,90042
2074943,101022
2382265,111233
2251806,111402
2260770,1090951
599636,100416
2121341,1849174
2119368,98469
1911018,97572
2082936,103653
1918514,1725337
2260296,105993
1946290,92076
600369,949055
2086207,948600
1917742,1884010
2092153,950553
2196872,954268
2202123,114395
2127161,99374
2267219,102044
1924149,1866136
2271542,100416
600346,949069
2053344,1084455
2252001,952389
2203712,951781
600457,949069
2115747,113018
2074813,105215
284799,954718
2114641,105382
2383608,103856
366881,87639
1924785,101022
2194526,103222
2068197,93104
600276,101517
1938693,109996
2260634,90855
2076885,2014980
2253655,111796
1951557,1091934
2252880,2157089
2068327,93478
1926007,115643
2202122,948698
2261397,101994
1937719,948698
2094202,2014009
2119798,106587
2269791,100419
2084134,113504
1944154,99299
2260712,89309
2203279,110627
2273825,1091806
2089115,104398
2267419,110627
2273789,1091796
2133082,1084134
2269647,100444
2199590,97168
2230916,951519
1946294,1087552
2269224,114474
2230943,115644
2117918,1726393
2194211,102418
368400,2012698
284571,954634
1949774,99586
1948212,113629
2199348,96707
2084129,1089700
379431,102016
2066193,87993
375412,949336
2202624,103623
2056898,950752
2084128,113258
2114734,105011
2116465,105253
2061995,108101
2133089,1867005
2272503,1091808
2271180,950804
2258340,95202
2124497,96655
2053270,2014965
2127181,102998
1946289,92750
2065455,92498
2260773,91101
2266619,1089845
2068581,954282
2259440,951685
2114059,94750
2245901,952389
2062247,111402
1943303,1952584
2111441,97870
2208621,111944
2274058,951042
363056,1088584
2057662,110802
2208469,111969
2114691,99588
2250634,950171
2089493,103880
2076890,1092034
379335,95974
2270155,95974
2078872,96196
2383301,958136
1923456,104923
2260127,108100
1937873,112745
2065738,1084455
1939048,108727
2074487,948965
2269613,953661
370623,1145533
2382476,98148
2194553,953772
2055322,953290
1945662,115140
1925564,98918
2269606,953661
2116435,112433
2094041,105195
2074824,93076
2266534,90720
2270039,1091104
2119141,107628
2121913,112590
2065822,1721662
1920525,1726411
2119282,112433
2121982,949227
363120,102047
2121455,102527
2258102,1091001
2054497,96874
2380833,96325
2260128,113637
302098,92837
2260704,89187
2260754,89193
2260726,89193
2382561,104550
375159,115332
2260865,90523
2131776,1089287
284290,92837
2272592,955621
2110563,102867
2200168,98560
2260584,1083608
2260596,89440
2260661,89636
2209842,1087078
2260748,958251
1930544,91728
367430,108304
2197875,101001
2070247,94967
1952106,95495
367670,96919
370388,949106
2070373,91802
2089945,100563
2380717,94785
600097,112662
2115063,2034550
371968,104275
2064960,109522
2050873,111230
2132107,1884101
2196335,2159825
368352,110072
2052675,2020672
2204895,951200
584492,94743
2132307,1884103
1948722,1089551
2208932,106265
2132977,1884098
2052473,2020674
2259114,114519
2267162,111232
2204780,109148
1911090,102056
2196222,1726377
2119258,91759
2055118,1892276
2200623,2021677
2209069,113051
2196842,1089461
372710,107512
2222334,111741
2123708,114292
2209043,114212
2258506,954915
2383768,2144459
2110045,113943
2204760,113593
361836,112445
2216064,112777
2258619,101356
2217719,107518
2194070,105371
2253163,115346
1938065,107160
2209003,115370
2070789,952411
363701,109138
375770,102344
2225357,109465
2055648,2011433
363451,1091545
371537,104899
2078862,99345
2203710,950104
2208736,110938
375316,102375
2106518,950522
2260611,90836
2104760,1083220
2208937,114983
2270506,2012195
2111060,108631
2078864,99345
364777,103085
2237297,110958
1932328,1088535
2111189,105613
285181,93394
2221366,103814
374641,103864
375942,105284
2116426,953144
2090317,98788
371197,108864
2208399,112749
2119362,102809
2267475,105238
2120391,108631
2120393,108631
1911220,114252
2111304,1722530
600441,99541
369207,95696
2094190,1090737
2194948,948711
365360,115760
2198949,949990
2258712,97729
2221849,111741
2216069,115503
369664,109986
2069561,1952569
2056721,108360
2209072,107610
363608,104709
2270104,958514
1931831,953567
2132429,949948
2253664,114333
2119325,958508
2237133,111741
2221359,109848
2204732,111078
2090502,106225
372177,115746
2203614,949785
372527,104770
2231019,1884149
2064088,113962
2195357,107073
368893,112602
2091684,112602
2270058,114358
2116490,105231
2196428,100948
375474,104851
2270407,1085939
368142,103864
2208701,114273
2268868,114033
2270111,958512
1938241,115786
2204965,113281
2271202,107630
2122711,2137909
2272742,90679
2205528,948572
2199154,951709
2205533,107714
2089551,952504
2132360,1870837
2252588,2017822
2258328,93773
2199816,948490
2258335,93774
2258818,94306
2116107,112695
2113118,949275
2208938,111872
2112718,105226
2104572,1888795
2258566,2021658
2214555,950390
2259802,109033
376073,1088667
2109936,114361
2208067,1094236
2383784,113667
2274145,113541
2244395,107043
2270780,113528
2251832,2159274
375545,115588
2252549,114108
2243188,107542
2101809,112019
367441,109720
2201982,102173
2092388,951086
370338,106288
2246544,950443
2268436,949552
2234581,106888
2258384,94798
2221722,113655
2205427,112145
2215955,950781
2258319,93772
2260013,948254
2069782,96417
2208738,115715
2052504,2020675
2116616,1162383
374371,106288
1946561,100814
369301,1723403
2114492,1953535
2208377,113679
2092296,951086
2271713,100460
2114996,1953535
2084113,106530
1942073,1872701
367550,108000
2204500,950273
2117794,111659
374861,105335
2105429,95850
2253162,949986
2204426,114184
2195097,111295
2115562,111659
2236989,112234
2103903,108653
1937667,113541
2236759,107247
2110707,111659
2209504,112397
2236789,107247
2236781,107247
2253683,107247
2110708,110204
2077711,1087093
2089626,948462
2267218,950851
362965,950822
2209095,1091513
2117790,1953535
364571,114917
2087568,956577
2195641,115155
2268439,111396
2121493,107511
2077862,93536
2120289,1717965
2068893,94805
2260772,955530
284478,950344
362354,105922
2671062,106116
2222208,107714
2262913,1094789
2194744,949088
2078902,101654
2198929,111659
584362,106062
2196028,103164
1916490,102009
2072413,1089707
2104033,106723
379428,101446
2104488,948838
2243539,950053
2258277,1088941
2209037,112627
2049833,950958
2208355,113452
368313,112612
2208972,1090116
379133,96243
2381939,113464
2223314,113010
2110594,948989
2091641,948833
2127749,2014964
379370,958131
379252,102594
2242721,113195
2052365,2014983
2065986,98375
2267406,113955
372808,115032
2199145,109036
2113560,954221
1911073,1086112
2078199,115042
1951851,112657
2115634,103864
284464,92514
365215,107223
2094850,109488
2109810,113463
2196338,953431
2119500,98210
2078491,103879
2258379,95197
363702,93962
2116280,109866
2052344,1087095
2124172,103879
2117168,98776
2120589,949106
2121570,949016
2053380,2014964
373629,952502
2127395,111367
2384809,2040953
2080221,112686
2049829,949814
2256810,107743
2130930,1875306
2253478,952704
599604,94239
2221589,97751
2194813,2685406
2204800,107750
2114256,948769
2091899,108831
2221783,115706
2194811,2682354
2218082,106303
2258293,1088965
2068746,92361
2111347,1084259
2097663,951293
2205564,113806
2258989,112431
367005,104174
2089684,1092086
2055684,95444
2274363,102155
2126995,109096
2236161,951920
2215949,949847
1919772,948985
2259017,113771
2121619,115588
2215952,1162382
1942437,111715
2114626,96417
2055013,1087347
1948143,114611
2270960,110244
2120945,1091940
2063405,107069
2392975,87613
365783,104503
367212,103067
2225925,107367
2259335,111075
2211341,1091773
2119516,104447
2194818,2682351
283246,91822
2273266,93548
2223779,114602
2120463,94863
957693,956167
2252583,114246
2194810,2682353
2092398,951086
2195313,1884156
2205524,113806
2216986,109385
599715,106826
2119036,114765
368065,102155
2380742,96674
2115903,107124
2064777,114670
2052363,1087350
1937751,1090837
1914916,1086716
2195520,111526
2198612,951085
2194361,1084384
372864,96694
2117317,97039
2090231,99360
361749,952358
2103043,101842
2209572,114571
2115637,96436
2209052,951386
2115516,111005
2259993,957988
2097668,951293
2050693,111046
2199916,110242
361812,948960
2195174,110808
2259608,106648
2227528,114600
2235387,100742
2102999,2008263
2069400,104787
370017,112598
2119160,114514
2127510,1726457
2274366,100657
2090169,1091038
2253678,113931
2213506,1088683
2221687,109456
2269379,111416
1927132,951293
2208946,115567
2205556,2156698
1950094,102009
1914921,1086715
2196863,93074
283240,102209
2094666,106203
2121256,952207
2067445,95400
2093465,105097
1924184,1858707
1916773,110664
2215875,1162384
284209,2031061
2092881,95672
363540,101749
2198871,112794
2259878,948388
2258411,94304
285015,115155
2115349,115303
369417,111415
2236748,112418
2116595,109027
2236057,1089695
1924204,1866136
2196053,2139396
2195604,1085941
2380996,114771
2066172,104965
2243171,108504
2273628,949812
2067628,101154
2194402,1087045
2246586,951085
2203630,948972
2127625,96418
914303,102293
2089720,102293
361625,112445
2380581,107027
2243178,1094405
2067765,100363
378959,107529
284966,103539
2069475,102654
2065777,102375
584460,1090320
2124285,950290
1944358,107426
2234410,106888
367348,112574
2117355,958543
2112495,102962
600305,1090634
366750,950327
2387722,2028188
2053406,2014990
285154,110241
283080,96580
2222411,1088665
2227527,113238
2383228,951748
373481,951928
2075149,106351
2207542,950123
2120316,951437
2209297,951386
2122583,96456
1948369,1089180
2205530,115572
2219802,2156698
2258405,94305
284823,102046
2083231,951841
1942461,95697
2215845,1162381
2112479,1855958
2215871,1162381
2215872,1162381
2215926,109125
2131652,111216
2118272,948171
2273759,96007
2120290,1892990
2052616,952663
2221846,1088665
368951,98572
2197687,101937
361434,953212
2110292,958573
284865,1087550
2066132,952834
2079240,96048
584488,106167
2215844,1162316
2119662,97932
284767,97237
2244399,107040
2195231,1084318
2061637,115172
2273268,93580
2199661,104647
2234038,113112
2049894,950667
2269245,1145536
2202911,952887
2104144,109800
2103378,110010
2064867,1088673
1914957,92850
2119011,96811
283221,92825
2221789,106813
2243241,107564
2202910,952194
2270188,1089764
2104351,1083285
2050263,1088673
2068894,93621
363525,104022
2274364,102162
2082186,104259
2216881,109385
2236033,1089695
2055604,101673
600229,112653
600083,104563
2258982,112986
365139,104381
2052501,953918
2243226,109543
2240240,1085101
1937854,2125185
370390,100140
2778623,2683642
2113104,107112
374980,958186
584416,106062
2062701,110548
2072079,114478
1932402,949162
1942465,104800
599600,95586
2113725,115428
2384616,114458
371301,105392
2203295,108853
2214951,114602
2131809,114762
599882,949106
374677,105392
285187,112006
2115955,113018
2052691,952987
2052577,101412
367746,99348
2208599,950044
2274222,106368
2194816,2682352
2194063,953919
2204445,112373
367924,1162336
2077831,93722
1935398,1089018
2198995,113814
283037,96861
1918794,100301
2052582,97108
599617,91831
1913796,2684653
2113626,112637
2268546,2683571
283139,97009
1915385,102727
2049838,949842
2067749,99731
2107147,98096
2119968,109029
2052597,97005
1938066,107641
2101420,1089655
364871,115721
283141,98466
1946994,114197
2258280,1088890
2195421,106424
2236092,107671
2104560,101545
2245077,1085080
373869,115524
2053370,1084326
2107069,93201
2127481,104272
600254,952830
2271100,1884019
2076249,950966
2049436,951152
2230894,107615
2113067,107129
2065025,99292
1914933,92811
361516,1086934
1946810,95142
2385866,113842
2063674,106475
2052507,100282
2052526,105630
283927,95933
2194749,2685670
1914550,1884135
2076573,109086
2071079,1703225
2381916,110756
2076766,2044918
1914586,1089981
2052511,103922
1938185,104400
2204700,111919
361443,102285
2274141,2685665
2068737,104957
1931851,96575
2052535,952666
2126902,113820
363556,1089584
2111091,113842
1916365,951666
2052603,102228
284737,103145
1939660,948818
374728,953071
2384782,2128534
2053164,953461
2114978,108853
366298,1088646
2384627,2028222
2052375,1084680
2194075,953849
2052622,103911
1934743,97408
2227526,113122
2194266,1087245
1916030,92712
1941229,106070
2112672,950395
2216818,108940
2114989,108855
2258616,1084354
2065802,103222
1915435,95576
599632,96600
2194804,2685546
2387405,103786
2068794,96479
2104688,951535
1925949,92459
2259631,106648
2272691,955912
2114981,107129
2750580,2685502
2118619,107103
1918660,2683942
2218262,950394
1918701,2683946
2200017,108854
2274136,2685667
2194801,2685672
2274139,2685666
2220186,98776
1941228,106070
2050935,99322
599622,99457
1928839,110191
2673320,955079
2208236,950365
599883,91876
2255556,112996
2114990,108854
2115129,98095
2240197,114949
1913795,2684654
2246606,1089168
2204649,108939
2230918,950208
2052437,952364
584545,115155
2230801,1162384
2092907,958589
1914598,99312
1933346,949184
2235395,951054
366791,92553
2203510,103032
284403,104148
1944799,109399
1914585,1089981
2065788,102439
2258353,1088938
599663,92664
284762,98468
2243234,113068
2243182,109415
2202951,97100
2258777,1089419
2052590,102879
2241841,1884142
2112222,108780
1915803,91405
283257,91299
2114693,101690
2258479,951782
363893,1882672
2242744,115604
2251835,958587
2052635,101414
2218403,1088683
2226449,2685691
1916436,953078
2057432,1090680
2052669,953003
2071084,102836
2070189,93316
363555,96961
1941122,114508
2052947,95232
2076886,1087350
1944363,106475
2273886,2683958
2052683,952226
2114987,107324
1931764,104645
1923888,954772
1919742,113842
2273110,2685505
2052656,952303
363103,100477
1922201,94106
370558,107112
1942416,100311
2194971,2685549
2086593,112922
379187,1091535
2121426,103518
2268982,2139833
1915514,92141
2053486,1163178
361432,102849
1915442,958105
1941725,954950
2093783,1087643
2194268,1086984
284521,950706
1924813,97033
2111052,113463
2050333,2028463
363200,98905
2077796,953530
2058111,113892
2104562,97621
2086185,107895
1915578,110067
1916434,952305
2233975,106236
1922218,94847
2052529,101407
1923241,951667
304540,105426
2124860,98419
2216276,113841
1920173,1089498
2234034,1090022
2387816,2683899
284206,1090512
2065447,1952576
1927220,953904
2093502,103864
1938620,115428
2199700,950987
1939331,111089
1916442,105457
2089618,1090580
2049840,112607
2062400,951230
2387748,98032
1942014,104560
2052668,103705
1933418,2024952
2052672,952983
2055408,2026632
1927236,1086983
1943396,103865
2267171,114998
2092912,958588
1946426,949246
2062397,108039
2387874,2683899
1942001,96192
1918782,101783
363705,951056
2114089,1088476
2127768,1088963
2058729,949603
2387758,98032
1924810,102155
2131241,106139
2119352,1089578
2195154,112141
367175,1087418
1940089,953653
367328,100362
2076550,107145
2051318,1089501
2230427,115717
1921266,101695
2079722,108038
2267619,93078
2089610,952464
2052520,952728
2052327,1084681
1951382,111175
1940090,953642
1947827,107895
1928237,2024953
2052627,97758
2392605,97116
1951384,111175
1948957,98095
285020,91987
1915027,96596
373354,103188
2052502,103816
1922258,94848
2196783,103800
2216273,113820
363794,104004
364773,1090140
2077830,94750
284876,97076
1925930,1088184
1941836,1895462
2067527,103735
1946806,93768
371005,110683
2049089,949783
1937543,1091942
600357,98467
1932523,111260
2235430,105600
366379,106126
2091501,112263
1920343,953536
2116055,100362
2235402,105600
1926551,115196
1930414,94264
284635,105054
2068560,96741
1916489,101798
283474,949924
2055411,2026631
362818,950637
2071535,1090769
2065454,110080
2072784,950966
2070248,1953511
2258299,953449
1949247,101798
599792,100324
2062641,949301
283987,96954
1923023,112150
2080654,953149
1918793,100232
2748302,2683865
1946813,93689
2071500,99954
285143,114255
1946601,1725323
1918779,98569
2086127,108074
2271834,1089168
2386172,950621
1919321,1090620
1941007,107644
1920345,952152
1923833,1090275
1938738,949394
2052489,953128
2271007,114436
2071522,99447
1922242,95034
364582,107112
1941870,97415
2052919,102395
1943123,2018603
2199197,958587
1922256,94851
283140,97009
2071489,103290
2243303,107064
1939213,1090107
1925036,100081
2076977,95867
1946804,95189
1952244,959570
1921265,101524
1916435,952306
364295,111046
1918783,101825
283550,952364
1947734,102966
2077385,96440
1924314,954525
1918226,105432
2270660,957298
2258956,112976
1942015,951811
2058574,108426
2060370,105716
2205635,107714
2790831,948922
2111668,105283
2052657,101409
2055794,2024952
1916866,109109
2195996,2685839
1923284,952587
2201564,114551
2052862,104810
2069380,104638
283895,96756
1921528,953722
2068571,96638
1944942,99589
283024,92320
2055719,100232
361553,1884052
1915725,957282
2062584,949338
2051399,110096
1949459,102806
375902,1883980
1946807,94236
2066218,1726375
1912952,102658
600057,114897
2392876,2683682
1923808,2685931
1941280,114459
2054538,104865
2194099,97189
1916440,97380
1919106,1087808
1923931,953108
1925705,96796
2774599,1092019
1941015,950501
2050276,1163162
2050469,107470
2050457,949155
1945933,108376
2072506,2684868
2053516,956831
1927336,92146
1941017,950497
2236673,1089942
600023,99670
2086089,950495
2052849,103144
2052845,104354
2085370,115631
2067198,96852
2055677,102750
1923454,104923
2058583,108424
2671205,952953
2386959,1720970
2258275,94840
2236143,952704
1916363,96737
2067397,99321
2233849,114213
1924814,104060
370742,98897
1923480,102745
1932602,103604
584319,112165
2386946,100389
1925494,2157051
2775116,958604
1931848,96586
2194293,1087044
2067655,101862
2063261,113937
2268096,2683828
2069022,95046
2052382,101224
2052515,97757
1925124,100656
1914896,105500
1919501,110870
370464,98895
1923901,93070
2194091,100221
2083924,107639
1918921,951842
2082174,952525
2066435,103046
2071148,100389
2194792,2685547
1943330,953608
1915651,1911988
2386704,102604
2086662,112986
1940221,92551
1941612,99931
2053511,2683665
1919788,115172
2118758,1090228
2194312,1084681
1923229,952404
2052602,105855
1939164,1089567
2067607,102668
2071538,1090770
368265,112661
284509,1087447
2052533,104210
2671349,1953524
1925685,104632
1927183,99621
2124849,98102
2051236,2026632
283138,96873
1933709,104924
2269779,2685503
1915553,108143
1913773,1953553
2071501,99049
2258440,94841
1941260,951248
1938828,2685436
1932336,1163159
1932332,948566
1941616,105262
1923723,98539
1932237,101130
1932575,101605
2103136,1088476
284928,92325
2092750,958588
284712,103370
2202076,1087047
1944837,955179
2064354,107490
1935316,114861
1918517,1725338
1939160,958510
1925985,104117
2070823,958500
1946802,93440
2062388,951384
584522,108284
2790722,1086201
1923488,103455
1944939,96937
2051467,953211
1918229,105313
1951556,2683843
1923804,97702
2383394,949164
1915799,958666
1939333,111089
1915028,101953
1918787,104523
2387437,2145228
2070351,2128539
2052771,99071
2050270,1163159
2077161,96824
1933029,100334
2085926,112263
1938240,113497
2074655,1089439
361549,103660
2779973,2683915
1940220,92093
2790721,1086200
2068860,105691
2059213,110271
2194756,2685671
283831,103238
2054493,99938
2127235,1084273
2092847,1083144
1940449,114349
2068331,93478
1925099,1091429
2052474,952359
1925715,104627
2052644,100316
2384271,110897
1923225,1089590
1938094,101434
1927693,110656
2052007,103826
2068329,95007
1920084,951010
2070830,958496
2385945,950574
2055093,1089216
2077808,1086847
1932214,1087578
1941964,97268
2052101,2685887
1927167,96740
369594,113868
2068905,100524
1923778,102714
2069938,110291
2118767,2683621
1949480,949796
283380,105528
1915311,1090325
304539,101650
1943395,103141
1923275,951742
379325,952982
283345,101924
2385272,113118
1946814,2028196
2071493,1952580
2071514,102589
2051331,1091205
1924218,92595
2049109,950043
1942410,104855
1941303,952925
1919500,110866
2072074,953533
1946801,93766
1947735,100733
2386581,100739
2089001,94198
2067110,96592
2383250,2685777
1912198,98184
1949770,104202
1916361,951898
2052779,99447
2052593,101411
1932628,1847176
2083942,113258
2115199,1894590
1918785,95560
1939146,101011
1916432,2138394
283144,96489
2054731,93056
1926941,96294
1925533,94883
1914898,105813
2055936,97702
2063604,950192
375745,108462
1949932,1089567
1938456,1091503
1925669,103813
1923087,110785
2052610,102056
1913827,1722518
1919294,97065
1920236,101756
1946805,93767
2386549,100739
2260819,2684164
2383318,98986
1925664,98280
1919613,1090984
1932629,953556
1934310,95786
2250005,950439
1931995,958508
2225691,113004
2074276,108577
1939199,98470
2387042,101696
2066532,955179
1921428,104121
2790671,2682231
2051246,2026631
2124682,98762
2055926,102730
2064004,2683946
1918236,951974
1914592,100451
2065023,104028
1937613,110897
1943273,101946
2056085,1090923
2071495,101888
2051281,958116
1920060,113513
1915520,953598
2056583,102573
1946803,93476
2063609,1148193
1920349,102191
1924252,92924
1950694,95921
2215107,110699
2060141,100278
2385931,114487
1940467,112810
1913065,98694
1941813,948905
1916826,106736
1939179,98471
2748935,111223
2070522,100334
1924835,101868
2081691,103089
1949020,104245
1924840,96775
2246575,951085
2071137,2683906
1923461,952175
1925974,954080
1923772,98648
1919314,1090622
375703,99663
2055721,101011
2052652,101408
2070573,96768
1947739,97624
2081461,97938
2086159,950583
2778244,101009
1946796,95125
1926944,96758
2080250,951153
1913674,1090188
2063589,949278
1916492,100142
2392890,102922
2194750,2682356
2063041,1091561
1916852,113464
1927707,110638
2051293,100608
2074987,104719
2059217,1864078
2074119,949359
2052565,952663
1916209,2031052
1925331,99002
283409,102729
2051253,104265
2051832,105040
1915327,1090267
1923251,952398
2252264,105367
1921235,98259
1924801,1091257
2082635,99215
2790670,2682229
2055394,953831
1918784,95591
1938262,108782
379324,1089611
1913774,948870
1943444,1090481
2081933,1084114
2086122,950583
1946322,92412
284046,103228
373341,1089705
284447,92903
1943229,1952581
1917129,112821
2257839,2139118
2102810,102142
1921409,102684
1927334,91753
1948096,957986
1917553,103252
1943436,1090244
2064094,113351
2064975,106736
1950796,953514
2070563,1092154
2127354,2683977
2387751,98032
284606,114142
2084662,2683979
1948177,957981
1912898,102104
2272420,93716
1918774,94477
1920934,96716
1917738,99712
1938739,1092047
1949777,98305
1947972,101690
2067076,951715
2221753,108077
2258399,954228
1950268,96056
1916031,92711
2077815,1884031
2194725,2685527
283232,95587
284235,98397
2052584,101413
2078028,1894590
1939167,951841
1918914,95878
371722,953925
2052518,956833
1926801,95983
1950332,952979
2252934,2685557
2055109,951911
1935318,113874
373515,98249
2070305,1088194
2208414,1089684
1916441,951739
1914964,92752
2049630,949238
1949006,104632
1946831,93417
2120922,105514
2121336,93272
1924845,96414
2114597,1090228
1921578,1719493
1944698,2683591
1924838,96371
2751517,100389
1932510,109069
1919634,91963
2062387,951343
1920341,102191
1932258,949945
1915877,958662
2052625,97005
1914497,108023
2054894,1090622
1913776,109439
2194485,2683855
1925635,114087
1925708,101707
363138,104330
2748036,112764
2070620,97624
1927031,93173
2055404,102289
2069632,1145521
1924803,100657
2131646,2683976
1923633,1145512
1935312,108092
1923768,958162
1943143,93778
1925637,111491
2384796,97445
1913073,98696
2058030,114544
2049141,958072
2195989,1087576
1915307,1090328
2052678,952984
1913068,98693
1928409,953559
1933050,114311
1921498,953776
2194110,2683802
2273112,2685501
2070090,954125
2218055,108782
2069409,102324
361433,103085
2194104,104084
2049849,951010
1944304,104396
1923978,1084671
283379,96657
1944886,99152
283922,100889
367821,107705
1916574,109521
1913786,1722519
2671055,106178
2064096,113611
1918786,104033
1946084,1084244
2067325,100848
1945629,1083199
2393246,2682215
1942467,95677
2056032,952947
1918919,951863
1917658,103368
2056096,1090930
1912580,112617
1918791,100332
2052559,101413
363539,952718
2387573,953815
1938192,104195
1942460,103507
1912579,1722498
2081816,1084114
2198096,2682339
2050896,949945
1927221,96992
2057429,112663
2114578,951655
2087393,102418
1942182,106766
1912577,1722438
2065818,952090
2107142,952558
1925042,100006
1925675,96732
1948783,109625
2260432,2682339
1947754,951722
366784,110717
2055687,104612
2059226,1090969
2258152,953481
1939345,110857
2392968,105514
1949766,101021
2071185,952240
1919316,1090621
2076411,949191
1935313,108092
363512,104789
1945584,101785
1917366,1083193
2086443,950043
1916467,1091946
2051257,949953
1935322,113908
2076260,950501
1946597,951976
1913071,98703
2111173,952654
2392567,98648
285117,1084369
2052521,952988
2384739,99801
1950414,99321
283143,96081
1918924,952431
1914570,102016
2065593,1952589
284409,91834
1921440,951938
2068881,103535
1916967,102610
284387,99749
1941020,108020
2197631,953992
1925277,105244
1919525,1084322
1916438,105512
2083208,98472
1949016,104721
2053719,1086252
1923249,953947
283794,952514
1944694,2683571
2050494,949158
584404,2012692
1947978,953461
2748617,952527
285001,951974
1939098,114524
2083944,112879
1933710,98577
1917368,1083197
2077406,94779
2070473,91963
2683121,92602
2076975,2684667
2059227,950367
366971,113861
2065578,103610
1917102,103917
2787332,111343
2074669,1089593
2066233,94734
1922249,94845
1921442,101874
356444,97995
2065172,98494
2393375,102445
1915439,98483
2055828,104265
284811,1086252
2064280,111260
2113986,952288
1912814,103504
2052844,96930
1945630,1083200
2087423,101381
2208408,111801
2201417,1089577
1913069,98692
1921398,98179
600010,99541
361473,104518
1922210,94096
1912341,96357
2051839,97917
1935317,113874
2051612,98426
2065588,1952590
1932563,101552
2067686,96642
2052838,954462
1931981,99633
1915029,952078
1941977,105170
2678716,96741
2201959,2683738
2077925,2021672
374218,98469
1941412,1090930
1927194,1726436
379071,99513
2083976,1884147
1921264,97242
370404,110819
2087418,100937
2385539,97467
1938168,97992
1949000,98280
2066159,101926
2052373,1086256
1952238,1895463
1933347,949183
1928343,104539
2085940,115308
1942471,105920
1918920,951854
1948813,950454
1912836,2031059
2386564,96495
1943333,100091
2069346,104471
1950699,96414
2113550,1170883
2127128,98638
1937672,948837
2084084,107085
2257776,2682299
2386774,1884033
1932364,1088646
1948956,98420
1944930,99578
1922958,106760
2207984,108516
1939191,100072
2070828,104033
2259052,108289
2052558,100028
283184,104245
1950304,109791
2778589,95458
1926141,98838
2064093,1100480
1943208,953923
2077869,1884029
1941753,952946
2054436,102371
2214199,2682255
1949003,103813
2062619,949202
283082,105165
371042,105574
1924860,96733
1926152,105682
2386736,99436
1925970,954083
2124850,98420
2070066,2128534
283296,103405
2057720,110127
371011,1867012
2075126,112663
1921478,114839
1931987,951994
1947990,99745
1931984,99999
1923094,1476639
2071425,98649
1915576,110067
1939113,113501
1939844,102962
2386773,1952586
2065927,1883977
1921259,951942
2058585,1092119
2075106,1090093
2061300,106701
1940944,114907
1913072,98690
1944941,2683894
1943281,100237
1924945,952869
1919640,91905
1944924,1086290
2063509,115269
1914590,953665
2068289,98534
1925938,1884169
1939087,114883
1946798,2028205
1945426,95327
2393013,953538
1942470,103864
1943473,92750
1943610,1890186
1949011,103820
1948413,108991
2078493,103879
2386810,96930
2393097,111505
1924090,98986
1922315,105983
2082748,951792
1931985,99998
1915193,100418
2086312,113990
283180,97520
1938439,949484
1919984,101934
1915293,1091314
1950125,102444
1920338,102191
2061034,110477
1941315,952926
1925722,95716
2068824,96157
1925676,103696
1932448,107397
1919516,1084320
1944697,2683570
2789442,96540
1939116,115060
2387081,958114
1944899,101099
1927203,104280
1945508,953888
1944929,99584
2085942,112246
1914359,2685850
2393129,108429
1916447,1091945
1927201,104280
2708299,1086162
1923820,1710209
1917101,103917
1912714,101072
1942417,949340
2089840,103917
599638,106981
1927706,949557
1918917,952717
2212561,951841
1922237,95110
1913067,952243
1925939,1088174
2065376,1910625
1946781,954124
2393227,958114
599618,104662
1912622,114303
1917096,97486
2068569,101968
2380589,2685520
1925681,96045
1942060,1089572
2050491,112220
1915872,958661
2085879,106981
1927680,106704
2775083,2136580
2791119,2139914
1915284,1090323
1945480,98581
1918796,98570
2753624,1086572
2068162,94817
1915180,100433
2056036,102675
2106013,103917
2090922,100416
1925707,97460
1949733,102275
2091348,109324
1920344,957310
1918792,100276
1912344,954492
1921320,98448
1917218,103897
1925315,109892
2078190,104510
1938251,115786
2081350,954037
2054232,103111
362164,2012602
1940466,950837
1921391,97203
1944933,99597
2053331,2012709
2262526,2685497
1946800,95202
1935099,1884137
2055983,951751
1949832,96524
2678608,953608
2194802,2685557
2052478,952676
2208630,111803
1946599,952245
2071627,953888
2071371,953953
2071031,958162
1923350,1163156
1918959,2136577
2053742,98983
1923058,115638
283220,92472
2061298,112105
2198907,2683571
2066326,95737
373849,108076
2273979,1145534
1941772,99496
1921257,102385
2068961,954125
1939185,95556
1918948,102127
2067503,96756
1943205,99075
2065028,97181
1942322,114832
1938524,101360
2065660,1086252
2748952,108090
1912349,954507
1912355,102950
2070791,1089978
1921448,96450
2068823,96394
2063050,1089949
2103067,97997
1932608,99456
1935620,93612
1947963,103835
1939937,949397
1946602,952241
2387847,104086
2773147,2128534
1915189,102949
2671324,98648
374509,96984
283163,102704
2748057,2685683
283217,93292
2089801,98665
1941226,108343
1921372,104100
1920986,114331
1945481,98581
2778968,100362
2069375,104790
1942425,949339
2081841,953363
2079848,108389
1916698,1703511
1940499,950582
1943360,110478
1927228,96699
2070708,101201
1931860,103129
1922310,106008
1923977,1084672
1915298,108639
2123699,1092116
2069888,104408
283183,102451
584505,1090461
2063493,2685682
