item_id_a,item_id_b,candidate_source,tfidf_cosine,rapidfuzz_wratio_name,token_jaccard_name,brand_relation,unit_size_relation,total_size_relation,pack_count_relation,category_token_jaccard,organic_relation,flavor_conflict,form_conflict,veto_reasons,final_score,route,llm_confidence,accept_source
368142,103864,T3,0.6079909476936998,92.56410256410255,0.7272727272727273,exact,unknown,unknown,unknown,0.2857142857142857,match,False,False,,0.6639,auto_accept,,rules
2118852,1091761,T3,0.6614746108142072,90.0,0.3076923076923077,exact,unknown,unknown,unknown,0.25,match,False,False,,0.6639,auto_accept,,rules
2103205,95560,T3,0.6520607298551975,90.0,0.5,exact,unknown,unknown,unknown,0.2727272727272727,match,False,False,,0.6639,auto_accept,,rules
283398,102366,T3,0.6476299652641399,85.5,0.25,exact,unknown,unknown,unknown,0.4444444444444444,match,False,False,,0.6638,auto_accept,,rules
365919,109954,T3,0.6581579762593468,92.82442748091603,0.5833333333333334,exact,unknown,unknown,unknown,0.15384615384615385,match,False,False,,0.6638,auto_accept,,rules
2268868,114033,T3,0.5857551263979429,95.0,0.75,exact,unknown,unknown,unknown,0.25,match,False,False,,0.6638,route_to_llm,0.88,llm
2208701,114273,T3,0.5907278781241808,100.0,1.0,exact,unknown,unknown,unknown,0.058823529411764705,match,False,False,,0.6638,route_to_llm,0.96,llm
2222434,109465,T3,0.6234431688844182,85.5,0.29411764705882354,exact,unknown,unknown,unknown,0.5,match,False,False,,0.6637,auto_accept,,rules
2084799,110005,T3,0.6421330404286979,85.5,0.6428571428571429,exact,unknown,unknown,unknown,0.45454545454545453,match,False,False,,0.6637,auto_accept,,rules
364608,103305,T3,0.659447690392205,90.0,0.4444444444444444,exact,unknown,unknown,unknown,0.25,match,False,False,,0.6636,auto_accept,,rules
2113988,952261,T3,0.6223445758238616,85.5,0.6,exact,unknown,unknown,unknown,0.5,match,False,False,,0.6636,auto_accept,,rules
2268961,113601,T3,0.6917835063436907,91.63120567375886,0.6666666666666666,exact,unknown,unknown,unknown,0.1111111111111111,match,False,False,,0.6635,auto_accept,,rules
2120817,92561,T3,0.7003416441149646,86.55555555555556,0.4166666666666667,exact,unknown,unknown,unknown,0.2727272727272727,match,False,False,,0.6635,auto_accept,,rules
2114462,951333,T3,0.61086408656766,90.0,0.5454545454545454,exact,unknown,unknown,unknown,0.36363636363636365,match,False,False,,0.6635,auto_accept,,rules
2194094,951780,T3,0.6412588668174396,87.6923076923077,0.5,exact,unknown,unknown,unknown,0.375,match,False,False,,0.6635,auto_accept,,rules
2270111,958512,T3,0.5627674529820624,95.0,0.75,exact,unknown,unknown,unknown,0.3,match,False,False,,0.6635,route_to_llm,0.98,llm
2204965,113281,T3,0.6203232632097923,85.5,0.3333333333333333,exact,unknown,unknown,unknown,0.5,match,False,False,,0.6633,auto_accept,,rules
2251831,951264,T3,0.6403518647294888,85.68627450980392,0.6666666666666666,exact,unknown,unknown,unknown,0.4444444444444444,match,False,False,,0.6633,auto_accept,,rules
378953,105968,T3,0.6155464502287319,88.49315068493149,0.5,exact,unknown,unknown,unknown,0.4,match,False,False,,0.6632,auto_accept,,rules
2271202,107630,T3,0.6577176203154207,95.0,0.7272727272727273,exact,unknown,unknown,unknown,0.0625,match,False,False,,0.6631,auto_accept,,rules
2121516,1090886,T3,0.6707557634924318,85.5,0.4117647058823529,exact,unknown,unknown,unknown,0.375,match,False,False,,0.6631,auto_accept,,rules
2217023,113281,T3,0.6185413159051885,85.5,0.3333333333333333,exact,unknown,unknown,unknown,0.5,match,False,False,,0.6631,auto_accept,,rules
2221812,948572,T3,0.6181808917253923,85.5,0.15384615384615385,exact,unknown,unknown,unknown,0.5,match,False,False,,0.6631,auto_accept,,rules
2119167,958001,T3,0.6409395335374392,85.5,0.35294117647058826,exact,unknown,unknown,unknown,0.4444444444444444,match,False,False,,0.663,auto_accept,,rules
2122711,2137909,T3,0.6561630374681121,95.0,0.7272727272727273,exact,unknown,unknown,unknown,0.0625,match,False,False,,0.6629,auto_accept,,rules
2272742,90679,T3,0.6824681032474047,95.0,0.6,exact,unknown,unknown,unknown,0.0,match,False,False,,0.6629,auto_accept,,rules
2204920,113281,T3,0.6160224814677521,85.5,0.3,exact,unknown,unknown,unknown,0.5,match,False,False,,0.6628,auto_accept,,rules
2106155,113491,T3,0.6560247704654055,95.0,0.8181818181818182,exact,unknown,unknown,unknown,0.0625,match,False,False,,0.6628,auto_accept,,rules
2222074,948572,T3,0.6159734596107085,85.5,0.21428571428571427,exact,unknown,unknown,unknown,0.5,match,False,False,,0.6628,auto_accept,,rules
2272534,953033,T3,0.6574921121273573,85.5,0.4,exact,unknown,unknown,unknown,0.4,match,False,False,,0.6628,auto_accept,,rules
1915576,1085940,T3,0.6563100896536499,85.5,0.16666666666666666,exact,unknown,unknown,unknown,0.4,match,False,False,,0.6627,auto_accept,,rules
2085667,113746,T3,0.6715352831854605,85.5,0.23076923076923078,exact,unknown,unknown,unknown,0.36363636363636365,match,False,False,,0.6627,auto_accept,,rules
2205528,948572,T3,0.615222829943421,85.5,0.18181818181818182,exact,unknown,unknown,unknown,0.5,match,False,False,,0.6627,auto_accept,,rules
2215844,950781,T3,0.614878109485061,85.5,0.2,exact,unknown,unknown,unknown,0.5,match,False,False,,0.6627,auto_accept,,rules
1910985,102879,T3,0.6262114935034548,90.25,0.6666666666666666,exact,unknown,unknown,unknown,0.3,match,False,False,,0.6626,auto_accept,,rules
2091576,1088546,T3,0.6373497750262433,85.5,0.3076923076923077,exact,unknown,unknown,unknown,0.4444444444444444,match,False,False,,0.6626,auto_accept,,rules
2119161,958000,T3,0.637682701364162,85.5,0.35294117647058826,exact,unknown,unknown,unknown,0.4444444444444444,match,False,False,,0.6626,auto_accept,,rules
2131188,1884053,T3,0.665306888691252,85.5,0.42857142857142855,exact,unknown,unknown,unknown,0.375,match,False,False,,0.6625,auto_accept,,rules
2221796,948572,T3,0.6132613248663022,85.5,0.21428571428571427,exact,unknown,unknown,unknown,0.5,match,False,False,,0.6625,auto_accept,,rules
1915575,1085940,T3,0.6544100113682779,85.5,0.16666666666666666,exact,unknown,unknown,unknown,0.4,match,False,False,,0.6624,auto_accept,,rules
1932509,113753,T3,0.5973290432979628,89.72222222222221,0.5,exact,unknown,unknown,unknown,0.38461538461538464,match,False,False,,0.6624,route_to_llm,0.9,llm
2216001,950828,T3,0.6425937679079933,85.5,0.35,exact,unknown,unknown,unknown,0.42857142857142855,match,False,False,,0.6624,auto_accept,,rules
2205533,107714,T3,0.7106713706927966,83.51648351648352,0.38461538461538464,exact,unknown,unknown,unknown,0.3333333333333333,match,False,False,,0.6623,auto_accept,,rules
2268979,114071,T3,0.6347665850438226,85.5,0.3333333333333333,exact,unknown,unknown,unknown,0.4444444444444444,match,False,False,,0.6623,auto_accept,,rules
2204963,948572,T3,0.612011688794834,85.5,0.18181818181818182,exact,unknown,unknown,unknown,0.5,match,False,False,,0.6623,auto_accept,,rules
2258958,950822,T3,0.6168145901247262,90.68181818181817,0.5789473684210527,exact,unknown,unknown,unknown,0.3,match,False,False,,0.6622,auto_accept,,rules
2069934,103288,T3,0.6398354586842341,85.5,0.26666666666666666,exact,unknown,unknown,unknown,0.42857142857142855,match,False,False,,0.6621,auto_accept,,rules
2113315,1085940,T3,0.6512664734966478,85.5,0.15789473684210525,exact,unknown,unknown,unknown,0.4,match,False,False,,0.6621,auto_accept,,rules
2226545,111741,T3,0.6447974865210665,85.5,0.29411764705882354,exact,unknown,unknown,unknown,0.4166666666666667,match,False,False,,0.6621,auto_accept,,rules
2214409,112182,T3,0.7043778333858403,85.5,0.3333333333333333,exact,unknown,unknown,unknown,0.2727272727272727,match,False,False,,0.6621,auto_accept,,rules
2132360,1870837,T3,0.7043171502208363,85.5,0.5,exact,unknown,unknown,unknown,0.2727272727272727,match,False,False,,0.6621,auto_accept,,rules
2252588,2017822,T3,0.6794041731130283,85.5,0.21739130434782608,exact,unknown,unknown,unknown,0.3333333333333333,match,False,False,,0.6621,auto_accept,,rules
2205000,948572,T3,0.6097587868796414,85.5,0.18181818181818182,exact,unknown,unknown,unknown,0.5,match,False,False,,0.6621,auto_accept,,rules
2094010,1085051,T3,0.6092407208316801,85.5,0.23529411764705882,exact,unknown,unknown,unknown,0.5,match,False,False,,0.662,auto_accept,,rules
2267194,1088543,T3,0.6523046927693754,78.0,0.375,exact,unknown,unknown,unknown,0.6666666666666666,match,False,False,,0.662,auto_accept,,rules
2258328,93773,T3,0.6000821613615763,100.0,1.0,exact,unknown,unknown,unknown,0.0,match,False,False,,0.662,auto_accept,,rules
2200519,948488,T3,0.6322521668254185,85.5,0.3333333333333333,exact,unknown,unknown,unknown,0.4444444444444444,match,False,False,,0.662,auto_accept,,rules
2253688,109144,T3,0.6215692400163344,98.48484848484848,0.9,exact,unknown,unknown,unknown,0.0,match,False,False,,0.6619,auto_accept,,rules
2100986,115155,T3,0.6520876862426934,91.83333333333333,0.5555555555555556,exact,unknown,unknown,unknown,0.16666666666666666,match,False,False,,0.6619,auto_accept,,rules
2199816,948490,T3,0.63368899018114,92.16417910447761,0.6666666666666666,exact,unknown,unknown,unknown,0.2,match,False,False,,0.6619,auto_accept,,rules
2225708,107714,T3,0.6772160366693045,85.5,0.3,exact,unknown,unknown,unknown,0.3333333333333333,match,False,False,,0.6618,auto_accept,,rules
2270780,113095,T3,0.6372800039804126,85.5,0.36363636363636365,exact,unknown,unknown,unknown,0.42857142857142855,match,False,False,,0.6618,auto_accept,,rules
2076277,108631,T3,0.6069598292519591,85.5,0.16666666666666666,exact,unknown,unknown,unknown,0.5,match,False,False,,0.6617,auto_accept,,rules
2117794,108631,T3,0.6063609192724561,85.5,0.2222222222222222,exact,unknown,unknown,unknown,0.5,match,False,False,,0.6617,auto_accept,,rules
2258335,93774,T3,0.5972462332059859,100.0,1.0,exact,unknown,unknown,unknown,0.0,match,False,False,,0.6617,route_to_llm,0.92,llm
2258818,94306,T3,0.672136204160808,95.0,0.7692307692307693,exact,unknown,unknown,unknown,0.0,match,False,False,,0.6617,auto_accept,,rules
2221925,113281,T3,0.6054645475046188,85.5,0.3333333333333333,exact,unknown,unknown,unknown,0.5,match,False,False,,0.6616,auto_accept,,rules
2197012,93812,T3,0.5952515837331532,91.77966101694915,0.5882352941176471,exact,unknown,unknown,unknown,0.3,match,False,False,,0.6616,route_to_llm,0.93,llm
2221926,948572,T3,0.6061830597777598,85.5,0.2,exact,unknown,unknown,unknown,0.5,match,False,False,,0.6616,auto_accept,,rules
2092054,951086,T3,0.6673308482136083,89.11504424778761,0.7,exact,unknown,unknown,unknown,0.2222222222222222,match,False,False,,0.6616,auto_accept,,rules
379367,953158,T3,0.702336230717432,87.00934579439252,0.5384615384615384,exact,unknown,unknown,unknown,0.21428571428571427,match,False,False,,0.6616,auto_accept,,rules
2236747,108099,T3,0.6741275443784202,85.5,0.5,exact,unknown,unknown,unknown,0.3333333333333333,match,False,False,,0.6615,auto_accept,,rules
2116107,112695,T3,0.572256293169792,90.47619047619048,0.7272727272727273,exact,unknown,unknown,unknown,0.4,match,False,False,,0.6615,route_to_llm,0.93,llm
2195342,112958,T3,0.688626969929317,87.875,0.5,exact,unknown,unknown,unknown,0.21428571428571427,match,False,False,,0.6615,auto_accept,,rules
2225128,948572,T3,0.6051332593630331,85.5,0.18181818181818182,exact,unknown,unknown,unknown,0.5,match,False,False,,0.6615,auto_accept,,rules
2113118,949275,T3,0.5358001928169532,85.5,0.6,exact,unknown,unknown,unknown,0.6666666666666666,match,False,False,,0.6615,route_to_llm,0.88,llm
2270554,108631,T3,0.6041807704691352,85.5,0.14285714285714285,exact,unknown,unknown,unknown,0.5,match,False,False,,0.6614,auto_accept,,rules
2063848,108631,T3,0.6043203163256511,85.5,0.14285714285714285,exact,unknown,unknown,unknown,0.5,match,False,False,,0.6614,auto_accept,,rules
2103272,1952590,T3,0.6318288356161171,95.0,0.5454545454545454,exact,unknown,unknown,unknown,0.09090909090909091,match,False,False,,0.6614,auto_accept,,rules
1911073,100656,T3,0.6869405034906142,85.5,0.3333333333333333,exact,unknown,unknown,unknown,0.3,match,False,False,,0.6613,auto_accept,,rules
2205012,107714,T3,0.6798634368668225,85.0,0.4166666666666667,exact,unknown,unknown,unknown,0.3333333333333333,match,False,False,,0.6613,auto_accept,,rules
2205581,107714,T3,0.6729136714321049,85.5,0.4375,exact,unknown,unknown,unknown,0.3333333333333333,match,False,False,,0.6613,auto_accept,,rules
2208938,111872,T3,0.6192898629742514,95.77464788732395,0.8571428571428571,exact,unknown,unknown,unknown,0.09090909090909091,match,False,False,,0.6613,auto_accept,,rules
2112718,105226,T3,0.6683891412576134,95.0,0.6666666666666666,exact,unknown,unknown,unknown,0.0,match,False,False,,0.6612,auto_accept,,rules
2120650,1888802,T3,0.6822302963444736,85.5,0.4666666666666667,exact,unknown,unknown,unknown,0.3076923076923077,match,False,False,,0.6612,auto_accept,,rules
2226400,948572,T3,0.602516103365669,85.5,0.15384615384615385,exact,unknown,unknown,unknown,0.5,match,False,False,,0.6612,auto_accept,,rules
2258566,1087203,T3,0.6215816562671805,95.0,0.6666666666666666,exact,unknown,unknown,unknown,0.1111111111111111,match,False,False,,0.6611,auto_accept,,rules
376231,109093,T3,0.6585038015870616,85.5,0.16666666666666666,exact,unknown,unknown,unknown,0.36363636363636365,match,False,False,,0.6611,auto_accept,,rules
2225948,113281,T3,0.6020381408112976,85.5,0.3,exact,unknown,unknown,unknown,0.5,match,False,False,,0.6611,auto_accept,,rules
2104572,1888795,T3,0.6850371412990739,85.5,0.5555555555555556,exact,unknown,unknown,unknown,0.3,match,False,False,,0.6611,auto_accept,,rules
2252612,950835,T3,0.6313990808131275,85.5,0.4,exact,unknown,unknown,unknown,0.42857142857142855,match,False,False,,0.6611,auto_accept,,rules
2381939,109522,T3,0.6700026443265955,85.5,0.5,exact,unknown,unknown,unknown,0.3333333333333333,match,False,False,,0.661,auto_accept,,rules
2271324,112803,T3,0.7127599788746115,85.5,0.5,exact,unknown,unknown,unknown,0.23076923076923078,match,False,False,,0.661,auto_accept,,rules
2049444,948711,T3,0.6525298953727893,85.5,0.3125,exact,unknown,unknown,unknown,0.375,match,False,False,,0.661,auto_accept,,rules
2271929,111191,T3,0.6156281373463296,85.5,0.3,exact,unknown,unknown,unknown,0.46153846153846156,match,False,False,,0.6609,auto_accept,,rules
2226455,948572,T3,0.6003652476325207,85.5,0.13333333333333333,exact,unknown,unknown,unknown,0.5,match,False,False,,0.6609,auto_accept,,rules
2112904,948988,T3,0.6228654669286798,85.5,0.23529411764705882,exact,unknown,unknown,unknown,0.4444444444444444,match,False,False,,0.6609,auto_accept,,rules
2214555,950390,T3,0.656852671199069,85.5,0.4166666666666667,exact,unknown,unknown,unknown,0.36363636363636365,match,False,False,,0.6609,auto_accept,,rules
2203282,950899,T3,0.6509676505766798,87.63157894736842,0.2727272727272727,exact,unknown,unknown,unknown,0.3,match,False,False,,0.6609,auto_accept,,rules
2074550,96626,T3,0.669190915831305,85.5,0.6,exact,unknown,unknown,unknown,0.3333333333333333,match,False,False,,0.6609,auto_accept,,rules
376073,1088667,T3,0.4863932267884597,88.41584158415841,0.6923076923076923,exact,unknown,unknown,unknown,0.6666666666666666,match,False,False,,0.6608,route_to_llm,0.86,llm
2064962,109522,T3,0.656083021989638,85.5,0.5,exact,unknown,unknown,unknown,0.36363636363636365,match,False,False,,0.6608,auto_accept,,rules
361922,950729,T3,0.6755554976161248,88.66666666666666,0.6,exact,unknown,unknown,unknown,0.2,match,False,False,,0.6607,auto_accept,,rules
2225725,107714,T3,0.6665640311340005,85.5,0.35294117647058826,exact,unknown,unknown,unknown,0.3333333333333333,match,False,False,,0.6606,auto_accept,,rules
1915580,1085940,T3,0.639354389826134,85.5,0.15789473684210525,exact,unknown,unknown,unknown,0.4,match,False,False,,0.6606,auto_accept,,rules
2127817,109522,T3,0.653909364831682,85.5,0.5,exact,unknown,unknown,unknown,0.36363636363636365,match,False,False,,0.6606,auto_accept,,rules
2201941,949635,T3,0.6630677004251337,95.0,0.75,exact,unknown,unknown,unknown,0.0,match,False,False,,0.6606,auto_accept,,rules
2119168,957999,T3,0.6202989362762515,85.5,0.3333333333333333,exact,unknown,unknown,unknown,0.4444444444444444,match,False,False,,0.6606,auto_accept,,rules
2074618,97493,T3,0.6205972509894078,85.5,0.21428571428571427,exact,unknown,unknown,unknown,0.4444444444444444,match,False,False,,0.6606,auto_accept,,rules
2109936,114361,T3,0.5963839856256056,85.5,0.2857142857142857,exact,unknown,unknown,unknown,0.5,match,False,False,,0.6605,route_to_llm,0.9,llm
2196779,2144571,T3,0.6623177489462622,95.0,0.6666666666666666,exact,unknown,unknown,unknown,0.0,match,False,False,,0.6605,auto_accept,,rules
2119164,958000,T3,0.6201241430161571,85.5,0.29411764705882354,exact,unknown,unknown,unknown,0.4444444444444444,match,False,False,,0.6605,auto_accept,,rules
365182,107160,T3,0.6028556055113308,88.52272727272728,0.45454545454545453,exact,unknown,unknown,unknown,0.375,match,False,False,,0.6604,auto_accept,,rules
2208067,1094236,T3,0.6464246724833871,90.47619047619048,0.5555555555555556,exact,unknown,unknown,unknown,0.2,match,False,False,,0.6604,auto_accept,,rules
2237065,113576,T3,0.6654207837901543,85.5,0.4,exact,unknown,unknown,unknown,0.3333333333333333,match,False,False,,0.6604,auto_accept,,rules
2110594,948988,T3,0.6690925976888064,82.16216216216216,0.38461538461538464,exact,unknown,unknown,unknown,0.4444444444444444,match,False,False,,0.6604,auto_accept,,rules
2092059,951086,T3,0.631330226260566,90.86956521739131,0.5833333333333334,exact,unknown,unknown,unknown,0.2222222222222222,match,False,False,,0.6604,auto_accept,,rules
2102668,106921,T3,0.5253819272980024,85.5,0.25,exact,unknown,unknown,unknown,0.6666666666666666,match,False,False,,0.6603,route_to_llm,0.86,llm
2221783,107714,T3,0.6646058553534567,85.5,0.4375,exact,unknown,unknown,unknown,0.3333333333333333,match,False,False,,0.6603,auto_accept,,rules
363902,108509,T3,0.7620167689161395,85.5,0.25,exact,unknown,unknown,unknown,0.1,match,False,False,,0.6603,auto_accept,,rules
2105213,1091715,T3,0.6544951482635011,85.5,0.5294117647058824,exact,unknown,unknown,unknown,0.35714285714285715,match,False,False,,0.6603,auto_accept,,rules
2198090,2159828,T3,0.6237165310950489,85.5,0.6875,exact,unknown,unknown,unknown,0.42857142857142855,match,False,False,,0.6602,auto_accept,,rules
2383784,113667,T3,0.5934521223648495,85.5,0.42105263157894735,exact,unknown,unknown,unknown,0.5,match,False,False,,0.6601,route_to_llm,0.98,llm
371697,104245,T3,0.6978258387611898,83.125,0.5,exact,unknown,unknown,unknown,0.3333333333333333,match,False,False,,0.66,auto_accept,,rules
2079995,106921,T3,0.5923799416305137,85.5,0.3333333333333333,exact,unknown,unknown,unknown,0.5,match,False,False,,0.66,route_to_llm,0.9,llm
2269717,113601,T3,0.684004807162525,90.2158273381295,0.5384615384615384,exact,unknown,unknown,unknown,0.1111111111111111,match,False,False,,0.66,auto_accept,,rules
374030,95907,T3,0.5329971402926239,95.0,0.6666666666666666,exact,unknown,unknown,unknown,0.3,match,False,False,,0.66,route_to_llm,0.86,llm
2121583,1088543,T3,0.6513010069931885,76.87022900763358,0.3333333333333333,exact,unknown,unknown,unknown,0.6666666666666666,match,False,False,,0.6599,auto_accept,,rules
2274145,113541,T3,0.6260559119131653,86.66666666666667,0.2727272727272727,exact,unknown,unknown,unknown,0.375,match,False,False,,0.6599,auto_accept,,rules
2106263,951798,T3,0.6954792389716291,85.5,0.5263157894736842,exact,unknown,unknown,unknown,0.25,match,False,False,,0.6599,auto_accept,,rules
2244395,107043,T3,0.6070343245735395,90.0,0.2727272727272727,exact,unknown,unknown,unknown,0.3,match,False,False,,0.6598,auto_accept,,rules
2271743,107266,T3,0.6227204739175896,84.89361702127658,0.5,exact,unknown,unknown,unknown,0.4444444444444444,match,False,False,,0.6598,auto_accept,,rules
2218140,112853,T3,0.606274406135526,90.0,0.3,exact,unknown,unknown,unknown,0.3,match,False,False,,0.6598,auto_accept,,rules
2062308,112874,T3,0.6476909602364439,85.5,0.5833333333333334,exact,unknown,unknown,unknown,0.36363636363636365,match,False,False,,0.6598,auto_accept,,rules
2111926,114479,T3,0.6139004044239758,85.5,0.25,exact,unknown,unknown,unknown,0.4444444444444444,match,False,False,,0.6598,auto_accept,,rules
2121531,950969,T3,0.6856627248965488,85.5,0.42857142857142855,exact,unknown,unknown,unknown,0.2727272727272727,match,False,False,,0.6598,auto_accept,,rules
2204804,108099,T3,0.6594166312864549,85.5,0.2857142857142857,exact,unknown,unknown,unknown,0.3333333333333333,match,False,False,,0.6597,auto_accept,,rules
2122669,950971,T3,0.6849657583286601,85.5,0.46153846153846156,exact,unknown,unknown,unknown,0.2727272727272727,match,False,False,,0.6597,auto_accept,,rules
379296,101292,T3,0.6170785731059324,85.17241379310344,0.625,exact,unknown,unknown,unknown,0.4444444444444444,match,False,False,,0.6596,auto_accept,,rules
369792,103119,T3,0.6125120651345611,85.5,0.14285714285714285,exact,unknown,unknown,unknown,0.4444444444444444,match,False,False,,0.6596,auto_accept,,rules
2115995,106966,T3,0.6187144500562528,85.5,0.2222222222222222,exact,unknown,unknown,unknown,0.42857142857142855,match,False,False,,0.6596,auto_accept,,rules
2209294,108099,T3,0.6588159440885887,85.5,0.3125,exact,unknown,unknown,unknown,0.3333333333333333,match,False,False,,0.6596,auto_accept,,rules
2061423,1085940,T3,0.6307206220144829,85.5,0.15789473684210525,exact,unknown,unknown,unknown,0.4,match,False,False,,0.6596,auto_accept,,rules
2196428,2038580,T3,0.6241386314903683,85.5,0.3333333333333333,exact,unknown,unknown,unknown,0.4166666666666667,match,False,False,,0.6596,auto_accept,,rules
2251832,2159274,T3,0.5907531464443981,89.99999999999999,0.5,exact,unknown,unknown,unknown,0.3333333333333333,match,False,False,,0.6596,route_to_llm,0.9,llm
1915578,1085940,T3,0.629739255452051,85.5,0.10526315789473684,exact,unknown,unknown,unknown,0.4,match,False,False,,0.6595,auto_accept,,rules
2195117,114546,T3,0.6183841877614163,90.0,0.4166666666666667,exact,unknown,unknown,unknown,0.26666666666666666,match,False,False,,0.6595,auto_accept,,rules
2196338,1884054,T3,0.6716653662850006,85.5,0.3684210526315789,exact,unknown,unknown,unknown,0.3,match,False,False,,0.6595,auto_accept,,rules
371935,97494,T3,0.5884213518079786,85.5,0.3333333333333333,exact,unknown,unknown,unknown,0.5,match,False,False,,0.6595,route_to_llm,0.88,llm
375545,115588,T3,0.4796927085835146,95.0,0.8571428571428571,exact,unknown,unknown,unknown,0.4166666666666667,match,False,False,,0.6594,route_to_llm,0.92,llm
2089944,2024955,T3,0.6110010313502641,85.5,0.625,exact,unknown,unknown,unknown,0.4444444444444444,match,False,False,,0.6594,auto_accept,,rules
2087040,955493,T3,0.7770609456473393,83.25842696629212,0.45454545454545453,exact,unknown,unknown,unknown,0.125,match,False,False,,0.6594,auto_accept,,rules
2080849,105445,T3,0.6410073005974292,86.4935064935065,0.4,exact,unknown,unknown,unknown,0.3333333333333333,match,False,False,,0.6593,auto_accept,,rules
364642,1090899,T3,0.6897533808212307,85.57377049180327,0.1875,exact,unknown,unknown,unknown,0.25,match,False,False,,0.6593,auto_accept,,rules
584502,950667,T3,0.6047219720583149,89.62264150943396,0.6153846153846154,exact,unknown,unknown,unknown,0.3076923076923077,match,False,False,,0.6593,auto_accept,,rules
368569,106251,T3,0.6892811789225066,86.09375,0.4,exact,unknown,unknown,unknown,0.23076923076923078,match,False,False,,0.6592,auto_accept,,rules
2270770,113095,T3,0.6154241615910289,85.5,0.45454545454545453,exact,unknown,unknown,unknown,0.42857142857142855,match,False,False,,0.6592,auto_accept,,rules
367996,114358,T3,0.6277088464651819,85.5,0.2916666666666667,exact,unknown,unknown,unknown,0.4,match,False,False,,0.6592,auto_accept,,rules
2115193,94554,T3,0.6159084580097475,85.5,0.4444444444444444,exact,unknown,unknown,unknown,0.42857142857142855,match,False,False,,0.6592,auto_accept,,rules
2117763,111633,T3,0.6076938623945161,85.51724137931033,0.5625,exact,unknown,unknown,unknown,0.4444444444444444,match,False,False,,0.6591,auto_accept,,rules
2119212,95392,T3,0.614468838521337,85.5,0.375,exact,unknown,unknown,unknown,0.42857142857142855,match,False,False,,0.6591,auto_accept,,rules
375610,98494,T3,0.6442424006121545,85.5,0.07692307692307693,exact,unknown,unknown,unknown,0.35714285714285715,match,False,False,,0.6591,auto_accept,,rules
2196053,100000,T3,0.607099444972028,85.5,0.2,exact,unknown,unknown,unknown,0.4444444444444444,match,False,False,,0.659,auto_accept,,rules
368052,102809,T3,0.6259575949675312,85.5,0.2608695652173913,exact,unknown,unknown,unknown,0.4,match,False,False,,0.659,auto_accept,,rules
2243188,107542,T3,0.5112318121287687,95.0,0.6363636363636364,exact,unknown,unknown,unknown,0.3333333333333333,match,False,False,,0.659,route_to_llm,0.93,llm
2199199,1088471,T3,0.6137594385884474,85.5,0.23076923076923078,exact,unknown,unknown,unknown,0.42857142857142855,match,False,False,,0.659,auto_accept,,rules
2217022,113281,T3,0.6028786111358487,85.5,0.3,exact,unknown,unknown,unknown,0.45454545454545453,match,False,False,,0.659,auto_accept,,rules
2252549,114108,T3,0.5906573678381773,95.0,0.8181818181818182,exact,unknown,unknown,unknown,0.14285714285714285,match,False,False,,0.659,route_to_llm,0.98,llm
2094500,97753,T3,0.6886453489064763,85.5,0.21428571428571427,exact,unknown,unknown,unknown,0.25,match,False,False,,0.659,auto_accept,,rules
2117244,102224,T5,0.0,85.5,0.13333333333333333,private_label_compatible,same,same,same,0.5,match,False,False,,0.6589,route_to_llm,0.86,llm
2101809,112019,T3,0.553335235610319,95.0,0.5833333333333334,exact,unknown,unknown,unknown,0.23076923076923078,match,False,False,,0.6589,route_to_llm,0.95,llm
2091675,113095,T3,0.6126869778446254,85.5,0.2,exact,unknown,unknown,unknown,0.42857142857142855,match,False,False,,0.6589,auto_accept,,rules
2091867,950111,T3,0.6002031404436465,78.08219178082192,0.35714285714285715,exact,unknown,unknown,unknown,0.7272727272727273,match,False,False,,0.6589,auto_accept,,rules
600186,106689,T3,0.6059527708263531,85.5,0.1875,exact,unknown,unknown,unknown,0.4444444444444444,match,False,False,,0.6588,auto_accept,,rules
2108283,109713,T3,0.6240802416484664,85.5,0.42857142857142855,exact,unknown,unknown,unknown,0.4,match,False,False,,0.6588,auto_accept,,rules
2271654,112216,T3,0.6308610824879896,85.5,0.2777777777777778,exact,unknown,unknown,unknown,0.38461538461538464,match,False,False,,0.6588,auto_accept,,rules
2271572,950821,T3,0.6084333456061731,83.76344086021506,0.5384615384615384,exact,unknown,unknown,unknown,0.5,match,False,False,,0.6588,auto_accept,,rules
2092388,951086,T3,0.6307542053403346,89.99999999999999,0.6363636363636364,exact,unknown,unknown,unknown,0.2222222222222222,match,False,False,,0.6588,auto_accept,,rules
283038,96005,T3,0.634902346433323,85.5,0.26666666666666666,exact,unknown,unknown,unknown,0.375,match,False,False,,0.6588,auto_accept,,rules
2221594,97753,T3,0.6864810683610721,85.5,0.21428571428571427,exact,unknown,unknown,unknown,0.25,match,False,False,,0.6588,auto_accept,,rules
370338,106288,T3,0.6646541556919102,85.5,0.5,exact,unknown,unknown,unknown,0.3,match,False,False,,0.6587,auto_accept,,rules
2233647,950911,T3,0.6976869422164279,85.5,0.46153846153846156,exact,unknown,unknown,unknown,0.2222222222222222,match,False,False,,0.6587,auto_accept,,rules
2120297,949189,T3,0.6040378974739313,85.5,0.19047619047619047,exact,unknown,unknown,unknown,0.4444444444444444,match,False,False,,0.6586,auto_accept,,rules
2105740,113396,T3,0.6605563334384297,91.72413793103448,0.5294117647058824,exact,unknown,unknown,unknown,0.08333333333333333,match,False,False,,0.6585,auto_accept,,rules
